collection_id,account_id,call_attempts,recovery_amount
36222,13965,9,22708.03
36223,6351,3,18377.3
36224,13172,3,40584.13
36225,11635,4,48198.5
36226,17813,8,16258.99
36227,12661,4,39752.39
36228,10818,5,29112.49
36229,2916,3,35784.64
36230,16215,8,49386.04
36231,13542,7,32279.73
36232,12532,8,26030.4
36233,5938,2,20722.77
36234,2489,3,25711.25
36235,971,2,10874.14
36236,9061,8,30085.53
36237,2706,8,22870.01
36238,10851,1,39083.49
36239,17467,8,26789.35
36240,1626,7,26216.44
36241,16624,8,35831.64
36242,1329,6,1271.07
36243,6263,6,37931.53
36244,262,3,41343.51
36245,16138,7,8459.81
36246,17299,8,1534.13
36247,14423,3,11065.41
36248,3888,8,9232.33
36249,14364,3,5325.97
36250,13853,3,36501.95
36251,9768,3,31645.26
36252,15137,3,42719.95
36253,13750,3,43275.98
36254,12220,1,18236.85
36255,8945,8,9675.56
36256,3095,1,41978.37
36257,5155,4,23268.34
36258,9308,8,40962.53
36259,12975,9,5734.41
36260,10749,7,19461.31
36261,10439,7,39517.56
36262,10482,4,28823.8
36263,14697,8,47700.54
36264,18163,3,10283.68
36265,7482,3,20983.1
36266,1573,4,41256.72
36267,10406,3,29125.41
36268,4031,8,48856.4
36269,13682,9,23522.28
36270,12493,7,36130.23
36271,4290,2,11852.45
36272,965,4,4562.6
36273,9107,5,13267.11
36274,1016,5,27498.96
36275,5930,1,42208.04
36276,19882,6,27157.06
36277,6847,9,4753.11
36278,18867,8,7340.86
36279,6160,6,29417.73
36280,9699,2,20368.13
36281,6801,1,27036.88
36282,6538,1,32539.53
36283,2159,9,10284.83
36284,15479,8,47594.84
36285,1687,2,14243.95
36286,10106,3,10923.91
36287,14848,3,42628.52
36288,16786,9,46418.36
36289,5737,6,17356.72
36290,5564,2,19839.95
36291,17054,1,38281.61
36292,786,4,4703.31
36293,11750,4,17126.02
36294,16709,8,32902.39
36295,6864,8,15334.49
36296,8526,2,29806.87
36297,3225,4,39753.15
36298,17023,8,15783.76
36299,10682,9,46000.76
36300,17409,6,13152.17
36301,8329,1,5107.37
36302,5320,6,15023.47
36303,7950,6,47725.41
36304,2504,8,35424.3
36305,243,7,20363.04
36306,10960,1,18609.18
36307,19434,9,24256.71
36308,16758,3,46871.41
36309,851,9,44761.67
36310,12515,8,13064.7
36311,12860,3,45458.22
36312,5619,8,40140.66
36313,14801,7,2379.39
36314,6745,6,36083.58
36315,16067,3,7608.66
36316,11230,7,30768.95
36317,840,6,38865.11
36318,8884,6,7504.07
36319,9983,9,20275.15
36320,11379,2,15109.35
36321,9491,5,1887.87
36322,7799,2,34414.3
36323,1002,2,6398.95
36324,9108,1,18490.05
36325,10134,6,25430.72
36326,8985,8,32307.45
36327,8820,4,1925.59
36328,8424,8,33548.09
36329,6018,8,9922.47
36330,18131,3,17118.22
36331,16490,6,20898.57
36332,13523,5,14578.95
36333,19457,8,43419.85
36334,19832,9,45550.51
36335,3088,7,10891.49
36336,15560,6,21831.35
36337,7626,7,2015.51
36338,14147,7,2727.71
36339,11518,2,11370.11
36340,14401,7,23870.9
36341,266,6,23630.26
36342,2971,8,18523.12
36343,15389,2,49223.48
36344,6712,3,24711.5
36345,9423,5,27578.32
36346,15093,1,11792.32
36347,9948,7,21899.14
36348,15537,5,41786.5
36349,19282,8,23118.95
36350,10424,5,11555.06
36351,2119,8,29935.33
36352,9563,3,20370.79
36353,10748,8,14961.14
36354,1778,8,22677.32
36355,10475,4,26422.53
36356,8075,4,29387.66
36357,14169,9,16219.24
36358,18881,2,37864.57
36359,12018,6,12610.01
36360,2105,4,17140.69
36361,12918,2,2803.95
36362,16478,2,36256.32
36363,11511,8,46142.0
36364,8064,8,14689.09
36365,17167,3,22887.78
36366,17040,8,34638.84
36367,4958,3,2093.5
36368,15375,1,48127.42
36369,10616,1,11541.77
36370,14975,4,17711.34
36371,8936,9,16370.78
36372,5685,6,4033.78
36373,13412,9,7220.28
36374,15482,4,48905.22
36375,712,3,7618.36
36376,2656,6,39677.47
36377,16249,6,36560.31
36378,17148,4,14567.16
36379,5030,9,15892.55
36380,6472,3,19509.14
36381,11167,6,8629.29
36382,2980,5,10776.07
36383,14840,6,15412.65
36384,9018,5,47291.69
36385,6402,6,25315.76
36386,19523,5,22895.66
36387,3657,4,47191.69
36388,5081,9,15989.99
36389,8289,5,31631.47
36390,3827,4,33928.9
36391,15998,1,32296.81
36392,14355,8,44135.45
36393,17178,1,43679.93
36394,13039,2,7667.02
36395,4265,2,46957.03
36396,262,1,5628.99
36397,19527,7,45031.81
36398,3641,4,2108.11
36399,14176,3,20636.13
36400,4666,9,44391.53
36401,16489,8,15551.38
36402,8727,8,47065.25
36403,7418,7,49989.86
36404,10220,8,13663.91
36405,19749,3,20905.21
36406,3096,2,21536.75
36407,3226,2,19709.52
36408,692,9,20715.04
36409,5134,7,24076.93
36410,12803,8,8473.24
36411,14328,6,39041.41
36412,7872,7,40420.09
36413,1667,8,32250.07
36414,4666,3,46158.83
36415,15811,1,7116.6
36416,2060,3,13862.15
36417,13126,1,5363.79
36418,1531,5,26891.43
36419,13809,5,49411.76
36420,19055,2,26618.3
36421,19965,2,16144.83
36422,19460,2,1004.99
36423,2059,6,3105.74
36424,14426,5,13545.01
36425,14255,1,19902.68
36426,1586,7,40161.41
36427,11667,2,36273.41
36428,14332,2,14806.04
36429,19278,5,12595.91
36430,19142,8,33204.16
36431,6555,2,38144.23
36432,18563,8,17128.74
36433,10829,2,22299.6
36434,2425,6,20348.71
36435,10321,3,44858.21
36436,11762,5,23443.66
36437,378,6,42228.24
36438,9094,2,45463.11
36439,2666,5,27532.17
36440,4733,2,31177.39
36441,2605,8,7877.59
36442,16969,2,1155.36
36443,13648,4,28148.49
36444,4656,3,4946.42
36445,12488,3,41816.58
36446,4084,9,35319.16
36447,11569,8,14715.95
36448,2668,2,38420.3
36449,10984,6,26810.47
36450,6473,2,2733.42
36451,10842,7,7509.85
36452,19093,7,34403.44
36453,3237,3,1736.99
36454,16889,2,38791.44
36455,4151,4,29900.86
36456,11485,9,22036.7
36457,13094,5,6374.75
36458,12908,1,8663.18
36459,19774,9,47309.6
36460,15347,3,10213.63
36461,19503,8,9176.73
36462,2716,9,27969.19
36463,18066,2,1676.08
36464,13576,8,23848.25
36465,8938,2,49465.9
36466,7970,6,3964.09
36467,19897,7,2416.33
36468,15222,6,30924.35
36469,18942,4,14560.22
36470,12347,5,10621.79
36471,7784,7,15090.15
36472,8977,8,14640.65
36473,963,4,8006.65
36474,8101,4,24870.2
36475,96,4,45606.13
36476,11346,4,38758.62
36477,13189,3,15912.66
36478,2432,8,28730.07
36479,16424,7,13677.95
36480,19994,4,47529.09
36481,12197,1,46536.36
36482,15067,3,26061.32
36483,1241,3,29206.8
36484,6815,2,26886.67
36485,529,8,39344.75
36486,6969,4,32996.17
36487,18609,7,3670.48
36488,7408,6,6980.48
36489,12918,2,5304.35
36490,16924,1,22964.46
36491,1565,7,40695.42
36492,11470,6,47371.72
36493,11957,6,22387.87
36494,15949,9,16290.29
36495,1776,9,7646.76
36496,3188,3,958.13
36497,17179,8,8935.53
36498,15718,1,14703.24
36499,13037,5,25946.43
36500,5528,1,33335.06
36501,16010,1,44643.16
36502,6510,9,42843.42
36503,11468,1,21782.75
36504,13056,9,35315.98
36505,4238,8,47543.75
36506,15845,5,27100.5
36507,3040,6,45517.25
36508,18596,7,3665.75
36509,7118,6,27055.16
36510,2947,8,11653.55
36511,17202,8,8071.99
36512,18690,6,1754.48
36513,13591,9,26951.55
36514,1384,3,12158.16
36515,10659,9,16717.91
36516,1594,9,15281.21
36517,3255,4,38867.35
36518,10855,6,34386.6
36519,15223,3,1545.17
36520,6404,9,25651.86
36521,7513,7,5141.8
36522,13194,4,19372.64
36523,5240,9,5955.01
36524,9985,8,5749.56
36525,16103,7,38991.59
36526,12765,2,747.62
36527,6670,2,1843.18
36528,11644,8,20725.82
36529,17557,4,23041.94
36530,7949,7,13535.21
36531,7353,1,43492.36
36532,6800,1,945.93
36533,2128,8,6720.02
36534,17388,2,40991.75
36535,15073,4,27770.95
36536,636,8,15811.82
36537,10544,9,44760.79
36538,18961,3,8623.57
36539,10656,9,28242.76
36540,1528,8,29125.6
36541,17823,2,44599.51
36542,5357,5,17713.41
36543,11545,6,10540.81
36544,16467,1,5380.62
36545,18827,6,30238.29
36546,18370,4,14876.61
36547,15866,2,4037.19
36548,9551,1,2467.87
36549,6772,6,20145.06
36550,18713,4,5931.55
36551,2663,1,41955.16
36552,11220,9,49195.0
36553,19562,9,12015.7
36554,2364,1,5972.81
36555,9393,6,761.47
36556,119,8,10993.26
36557,18505,7,1549.0
36558,11091,8,20073.09
36559,10274,8,41070.72
36560,6048,7,33293.73
36561,9084,1,45334.77
36562,15427,6,24409.39
36563,11305,8,43013.6
36564,5505,9,43915.57
36565,4419,5,30025.66
36566,2596,2,26178.46
36567,2019,3,33654.47
36568,6813,3,11370.43
36569,2533,8,40914.61
36570,15656,4,43559.56
36571,14308,6,29066.63
36572,13637,7,15167.23
36573,19124,5,45530.55
36574,10231,4,23671.27
36575,14841,5,8689.95
36576,759,2,1469.08
36577,5520,7,37091.98
36578,16042,6,35882.34
36579,13716,5,30921.93
36580,13883,6,31538.7
36581,16302,2,49564.14
36582,19503,3,38330.39
36583,7014,2,11020.87
36584,16874,8,39232.82
36585,18741,3,35111.25
36586,9485,7,4978.17
36587,15594,3,23593.92
36588,19051,4,10005.93
36589,17739,6,42877.02
36590,17926,5,44849.65
36591,18528,9,43329.92
36592,13107,8,19715.51
36593,2915,1,909.47
36594,8280,1,23443.27
36595,870,6,19573.03
36596,8370,6,1126.41
36597,4457,9,43192.56
36598,9408,2,23039.87
36599,8232,4,36062.62
36600,15625,6,30249.93
36601,4759,4,28486.71
36602,1850,1,40853.4
36603,2733,8,30968.73
36604,14771,2,38856.71
36605,13211,3,45386.78
36606,12906,5,13978.25
36607,6930,2,41653.29
36608,8554,1,14391.25
36609,5523,9,4681.97
36610,6145,9,46185.63
36611,16424,5,36546.4
36612,19720,8,2634.05
36613,17500,8,46936.61
36614,7369,2,27247.28
36615,1075,6,5412.69
36616,1453,3,32522.93
36617,10643,8,35908.37
36618,3703,6,2010.29
36619,19597,5,5409.2
36620,6531,5,36129.07
36621,6466,2,34685.55
36622,12745,2,20510.87
36623,7853,4,45981.29
36624,493,5,2411.33
36625,4038,5,16464.58
36626,11049,9,2443.99
36627,10698,3,10057.47
36628,3444,1,12564.72
36629,469,5,8408.11
36630,10522,5,44591.96
36631,8045,4,41793.9
36632,17726,1,36256.96
36633,14540,4,34942.18
36634,13625,4,27269.99
36635,16995,4,39668.26
36636,1824,7,38393.54
36637,14825,1,23815.85
36638,8419,4,706.1
36639,179,6,36328.68
36640,13831,2,48553.92
36641,13525,3,3233.49
36642,11632,3,49510.08
36643,7429,2,36665.16
36644,358,6,42109.74
36645,5555,6,37875.37
36646,16648,6,15732.57
36647,19699,2,8118.35
36648,19585,8,16945.67
36649,16486,9,4507.22
36650,938,8,43524.72
36651,9291,2,24186.75
36652,7321,7,35325.18
36653,15884,4,40559.88
36654,16234,2,34415.87
36655,8816,9,10663.72
36656,14690,9,9296.91
36657,16435,9,7821.98
36658,10529,3,26400.39
36659,1716,2,24363.0
36660,19180,7,27886.06
36661,5298,3,25169.63
36662,1285,6,7158.83
36663,13183,9,32772.06
36664,16516,5,19819.22
36665,7331,7,46187.04
36666,19600,8,37373.29
36667,19789,5,35021.78
36668,16880,8,49483.42
36669,18780,6,41306.12
36670,8965,4,33454.1
36671,12560,4,40555.97
36672,6200,8,36136.13
36673,12645,1,18770.78
36674,2503,2,29391.33
36675,3981,1,44741.99
36676,11119,9,44593.09
36677,3540,7,17600.92
36678,9692,9,17951.91
36679,16008,8,31190.6
36680,43,9,11518.09
36681,13693,3,40147.85
36682,19052,6,27525.08
36683,14953,3,46426.53
36684,698,8,35426.48
36685,19033,4,4078.37
36686,4305,1,37749.05
36687,2072,2,44032.64
36688,14073,5,22117.17
36689,14260,8,29954.96
36690,5562,7,10086.15
36691,17981,2,38075.44
36692,15680,7,33626.26
36693,6390,5,46316.19
36694,19182,7,28028.83
36695,14798,2,11930.23
36696,14898,1,12416.24
36697,18748,4,47814.71
36698,20000,2,13885.71
36699,7997,1,47036.21
36700,19953,4,38415.23
36701,9059,2,22217.73
36702,10721,3,8170.74
36703,294,8,27613.52
36704,4203,1,36879.18
36705,8557,1,33894.78
36706,18331,1,8622.72
36707,16817,3,42795.38
36708,2812,7,20166.13
36709,14393,1,37007.54
36710,2005,7,31270.06
36711,12753,7,6309.72
36712,6988,2,40106.45
36713,3694,6,2852.22
36714,12137,3,49922.43
36715,4772,5,21913.33
36716,5767,7,23378.13
36717,2120,8,43464.79
36718,6354,8,6207.19
36719,2423,3,22134.5
36720,6563,3,1596.89
36721,6973,5,38949.51
36722,3136,7,18043.05
36723,16800,3,29511.1
36724,13460,7,37257.62
36725,15112,3,15604.37
36726,4082,9,726.55
36727,6719,7,25063.73
36728,2638,6,48028.82
36729,4453,7,33862.15
36730,7346,6,22062.41
36731,18770,8,4057.12
36732,9908,8,23150.78
36733,7216,8,29894.53
36734,7467,2,4299.08
36735,1198,7,18177.26
36736,16056,1,8817.64
36737,3987,5,16358.67
36738,8736,4,40933.8
36739,19639,9,3035.96
36740,17181,6,22826.0
36741,427,6,36921.73
36742,12579,3,17161.12
36743,2018,2,47567.82
36744,15810,1,44039.07
36745,14031,4,9139.14
36746,14326,6,27821.11
36747,4465,7,9733.7
36748,11133,3,31418.25
36749,19363,7,43217.13
36750,2374,3,36697.03
36751,11371,5,43440.39
36752,19402,5,21834.24
36753,19352,8,2199.67
36754,10515,3,30375.4
36755,778,1,24211.55
36756,3105,7,26580.33
36757,8863,5,42893.94
36758,4669,9,33493.09
36759,13326,3,28891.78
36760,11497,4,44930.24
36761,5463,3,32181.93
36762,18373,4,19448.96
36763,18696,9,32432.53
36764,10500,6,22479.76
36765,13148,5,22800.82
36766,5292,1,12919.93
36767,2561,2,26940.86
36768,8217,3,8728.93
36769,10751,6,23349.94
36770,18291,7,40228.53
36771,7536,1,30947.86
36772,5618,8,25507.52
36773,19040,1,48092.59
36774,17184,8,43135.26
36775,8970,3,18661.94
36776,2962,1,15208.57
36777,14203,4,44972.21
36778,7125,7,28956.01
36779,13658,4,31446.29
36780,13742,3,29058.14
36781,1861,3,22588.96
36782,2391,9,20693.33
36783,9930,3,19268.86
36784,6387,9,8661.25
36785,7727,7,22684.46
36786,5192,6,37193.43
36787,15098,2,5984.24
36788,478,7,2465.97
36789,4149,6,9505.75
36790,13402,8,45765.29
36791,11357,4,42209.39
36792,14429,4,47065.84
36793,32,5,31269.77
36794,1813,8,49966.21
36795,6747,5,8214.87
36796,9849,5,32653.68
36797,6884,6,17964.56
36798,1812,9,31988.85
36799,16607,5,20280.61
36800,15178,7,41759.89
36801,16648,2,6506.33
36802,17965,9,6111.77
36803,8468,7,15908.95
36804,18649,1,30157.93
36805,18060,9,34210.34
36806,3956,4,38571.22
36807,18115,4,43115.66
36808,5635,8,6620.97
36809,8036,3,5712.21
36810,7161,4,44622.25
36811,1147,5,43945.37
36812,17492,5,5285.72
36813,1465,7,44370.35
36814,4719,2,49757.36
36815,13692,4,32486.91
36816,8230,9,49744.1
36817,15049,5,47928.25
36818,10054,2,46495.77
36819,1361,2,14200.26
36820,2127,1,7574.71
36821,4797,6,20591.64
36822,13366,2,27831.18
36823,4954,3,6400.7
36824,6000,2,18116.23
36825,8778,3,1621.96
36826,17998,4,48922.82
36827,8232,2,14437.75
36828,17481,2,40392.14
36829,3831,3,6537.56
36830,14419,4,36871.78
36831,10785,7,7310.68
36832,2995,3,2261.43
36833,406,4,43787.67
36834,3681,8,44509.86
36835,14553,3,46651.74
36836,2277,5,28927.23
36837,6629,4,23716.66
36838,18530,2,16812.66
36839,2406,5,44112.27
36840,18322,6,9896.61
36841,3397,2,39519.43
36842,16495,8,39973.62
36843,5340,8,2993.39
36844,15233,3,14410.76
36845,17056,2,25620.74
36846,6478,6,44267.83
36847,5846,4,49879.82
36848,9151,2,38837.5
36849,2,8,46421.72
36850,19607,8,43596.97
36851,14005,3,27541.71
36852,16583,1,34723.22
36853,19777,2,25371.16
36854,15633,7,48740.01
36855,11144,3,45665.26
36856,410,7,10495.41
36857,7386,4,11273.16
36858,5514,1,22139.7
36859,4898,9,36673.42
36860,12122,6,21662.55
36861,14229,2,8987.76
36862,395,9,14625.77
36863,19035,9,39265.16
36864,9863,9,37760.05
36865,17078,7,40015.3
36866,19050,4,26874.13
36867,3978,7,47209.53
36868,16044,4,15072.95
36869,6511,6,47308.86
36870,9597,3,10499.25
36871,16306,8,47309.15
36872,7446,5,34414.45
36873,4898,6,20735.11
36874,12874,8,13772.34
36875,5031,3,10102.4
36876,13172,1,32110.13
36877,13599,9,5831.54
36878,9808,5,35980.61
36879,7837,6,30357.02
36880,16726,4,47258.8
36881,2085,7,8535.55
36882,18998,6,33466.0
36883,8797,3,28830.16
36884,9845,4,40896.63
36885,3691,9,38239.24
36886,8060,2,18969.45
36887,1663,3,14915.12
36888,10971,8,8129.98
36889,1628,3,32176.79
36890,4824,8,38786.03
36891,922,8,35874.91
36892,14617,6,3691.53
36893,8832,6,12923.68
36894,2051,4,36134.85
36895,7360,2,11484.01
36896,4305,9,24775.27
36897,12473,7,13985.95
36898,3571,6,42032.37
36899,15602,9,44755.03
36900,18599,6,23750.03
36901,2222,2,16493.35
36902,10288,6,43123.74
36903,16665,5,20307.86
36904,1662,4,1450.6
36905,2968,7,33040.64
36906,5429,7,49246.39
36907,8152,9,43754.87
36908,17869,9,4022.02
36909,16542,1,45132.59
36910,16348,4,30638.84
36911,3569,1,41427.52
36912,3887,1,7639.55
36913,13704,1,6372.09
36914,17239,7,22260.19
36915,11988,3,44888.41
36916,16264,8,31239.39
36917,2188,5,35200.48
36918,6266,7,11240.74
36919,6106,4,11397.27
36920,12569,9,1799.28
36921,11097,7,34431.19
36922,16563,5,26768.94
36923,170,2,698.75
36924,7440,8,31234.17
36925,15264,2,30489.69
36926,9059,4,32696.73
36927,14672,3,20654.59
36928,17550,7,12169.18
36929,6204,8,1340.58
36930,1147,3,14718.22
36931,4098,3,35910.88
36932,19814,2,19834.32
36933,2482,2,11887.19
36934,11086,7,34884.72
36935,17374,3,49161.07
36936,12113,1,5557.78
36937,15467,4,35284.76
36938,699,3,42470.94
36939,16819,9,23289.17
36940,14795,9,3601.57
36941,13372,9,9001.96
36942,3597,3,45982.09
36943,411,7,10866.5
36944,18422,4,1479.87
36945,11977,6,33341.19
36946,1771,7,38115.57
36947,12222,2,28635.67
36948,3319,8,28092.98
36949,14816,6,47989.52
36950,15236,8,2480.54
36951,15819,6,42884.94
36952,14528,1,17795.24
36953,2120,8,44395.96
36954,11858,1,24313.29
36955,1872,7,30408.91
36956,3952,3,36255.79
36957,4067,7,8667.52
36958,16291,3,2236.71
36959,5706,6,30831.44
36960,3207,6,18472.26
36961,9004,3,5949.31
36962,16066,4,47645.18
36963,13660,9,3408.76
36964,19482,5,20176.2
36965,387,9,45067.82
36966,3955,6,35293.34
36967,16124,1,46762.0
36968,8575,5,40124.42
36969,6316,2,6674.11
36970,2500,1,38831.67
36971,13453,8,27293.92
36972,3407,5,3779.51
36973,15965,2,5164.21
36974,8899,3,27683.15
36975,18250,1,28340.91
36976,4599,9,45554.82
36977,8939,7,30926.32
36978,6597,6,46046.48
36979,7516,8,47004.03
36980,6761,5,43619.67
36981,14442,2,18155.35
36982,4336,1,45263.98
36983,12213,2,19690.71
36984,169,4,30696.29
36985,16367,4,14166.48
36986,2475,2,34068.63
36987,6742,7,17753.4
36988,18860,9,1243.23
36989,2450,2,11679.23
36990,3587,6,48904.66
36991,6181,2,24873.16
36992,5580,2,852.37
36993,11301,5,4775.26
36994,2481,6,49395.25
36995,6228,3,40178.96
36996,16833,2,34031.9
36997,4557,8,24967.16
36998,15733,6,35177.72
36999,2435,1,42805.14
37000,15213,2,24647.03
37001,4678,3,9634.81
37002,8394,9,42228.36
37003,14511,8,24897.44
37004,1792,6,24734.32
37005,7327,8,45492.73
37006,2378,2,30950.32
37007,10373,6,3594.91
37008,17140,5,14047.59
37009,12678,4,33036.79
37010,14807,1,19009.11
37011,12543,9,43934.35
37012,4180,8,19962.01
37013,15272,4,3812.43
37014,15129,4,15441.94
37015,14404,5,26896.08
37016,10281,6,26807.97
37017,13736,3,30660.45
37018,4187,6,7136.82
37019,19570,3,20413.77
37020,10674,9,11337.66
37021,17662,8,7920.42
37022,13927,6,19287.82
37023,4551,4,20851.8
37024,18063,5,43104.3
37025,13971,7,40815.84
37026,15359,5,28585.86
37027,4620,3,10796.73
37028,15377,8,49452.91
37029,17134,1,11494.24
37030,18643,1,32394.4
37031,15051,7,6618.56
37032,9044,7,12857.37
37033,8565,6,35916.48
37034,16904,6,3801.94
37035,18183,9,9279.61
37036,7074,2,25896.81
37037,5316,8,40871.64
37038,3411,4,26623.81
37039,6158,7,29180.83
37040,12004,1,49946.89
37041,9903,9,31765.03
37042,7770,6,20735.19
37043,19274,4,39376.46
37044,14153,2,25504.65
37045,14926,2,12512.16
37046,8826,3,23820.12
37047,7917,2,36317.69
37048,3276,8,21746.22
37049,2376,6,43342.57
37050,4919,7,44384.47
37051,5203,9,29251.47
37052,111,7,45500.81
37053,1642,9,40434.78
37054,18888,4,25758.11
37055,14818,8,13361.55
37056,11338,1,31108.12
37057,5631,6,3249.57
37058,3299,8,46281.4
37059,4698,7,42362.31
37060,19070,3,41751.89
37061,2647,3,25709.19
37062,18466,7,15376.33
37063,2242,6,12595.93
37064,19207,4,32159.92
37065,5630,9,8114.4
37066,7178,7,17119.83
37067,158,4,11736.55
37068,9527,6,33058.53
37069,1698,3,16059.72
37070,19047,3,31410.71
37071,1997,5,44868.22
37072,15783,1,35208.61
37073,12953,1,32140.42
37074,19064,6,7445.92
37075,765,4,34336.61
37076,7161,9,26971.71
37077,9213,1,21830.2
37078,12990,6,34090.56
37079,14774,9,2635.8
37080,14782,5,18260.46
37081,16695,6,15938.78
37082,8380,4,21833.87
37083,1250,2,21600.3
37084,18457,2,19875.42
37085,10676,8,16349.0
37086,12088,8,7403.94
37087,7295,7,46264.37
37088,66,9,25070.19
37089,2745,1,8276.88
37090,14641,7,14974.35
37091,11261,6,29323.11
37092,15874,8,41048.33
37093,6924,8,2698.75
37094,8677,5,25929.16
37095,6791,6,30446.14
37096,12426,9,38471.78
37097,14480,7,35762.38
37098,18370,2,29104.46
37099,17245,2,3452.14
37100,15292,8,1551.73
37101,12562,2,45522.14
37102,449,2,7368.18
37103,7936,3,23231.24
37104,14538,2,46253.73
37105,14543,4,40661.64
37106,7160,6,13053.97
37107,3968,4,17672.84
37108,3460,1,44536.64
37109,15134,6,33149.12
37110,16692,8,37236.94
37111,8071,7,19674.07
37112,7282,9,11133.6
37113,13672,4,48436.88
37114,3362,9,21572.25
37115,6249,6,28512.4
37116,2983,2,37107.79
37117,17020,3,36640.0
37118,9185,3,42887.81
37119,14291,6,34989.33
37120,11884,8,22883.87
37121,19644,8,18043.31
37122,13881,5,44367.18
37123,7778,3,39563.53
37124,3921,4,41004.2
37125,4177,1,4476.02
37126,6837,1,10175.02
37127,14684,2,3204.86
37128,3470,2,12188.13
37129,13658,7,15244.59
37130,349,3,37750.41
37131,4142,7,4436.99
37132,16794,6,40231.66
37133,2553,2,16694.54
37134,7284,2,19247.1
37135,18595,8,14459.05
37136,997,7,47736.84
37137,6134,8,7244.32
37138,7436,8,22093.14
37139,18952,6,27643.6
37140,9658,6,17326.21
37141,594,9,26979.1
37142,19982,9,10615.66
37143,5291,8,32018.83
37144,10387,9,23666.12
37145,2956,8,18921.51
37146,5248,6,49060.22
37147,3057,9,49864.92
37148,12041,7,34088.03
37149,666,9,21803.95
37150,12757,4,23094.13
37151,11767,9,28299.1
37152,11082,2,24717.7
37153,8371,4,39991.62
37154,13617,4,48734.09
37155,3030,4,36320.18
37156,12920,8,14965.53
37157,3749,4,18420.77
37158,15036,2,41717.79
37159,4600,5,542.39
37160,14112,8,26004.82
37161,11939,8,36814.99
37162,1012,3,31398.63
37163,8079,5,39866.82
37164,11704,7,49141.61
37165,7436,4,4285.09
37166,4143,3,36856.99
37167,13497,6,18110.71
37168,14573,1,40841.69
37169,12213,4,11825.6
37170,10802,4,16573.41
37171,2751,1,39021.62
37172,16152,6,16203.51
37173,7046,9,17043.46
