alert_id,account_id,fraud_type,status
18952,10682,Suspicious Spend,Closed
18953,11868,Identity Theft,Closed
18954,13618,Card Not Present,Closed
18955,1345,Identity Theft,Open
18956,19827,Card Not Present,Closed
18957,8822,Suspicious Spend,Closed
18958,2023,Card Not Present,Closed
18959,6103,Suspicious Spend,Open
18960,11847,Card Not Present,Open
18961,18337,Card Not Present,Open
18962,8515,Suspicious Spend,Open
18963,8659,Identity Theft,Closed
18964,6147,Suspicious Spend,Open
18965,19332,Card Not Present,Open
18966,4081,Suspicious Spend,Closed
18967,4417,Identity Theft,Closed
18968,5180,Suspicious Spend,Closed
18969,14986,Suspicious Spend,Open
18970,5525,Identity Theft,Open
18971,12830,Card Not Present,Closed
18972,7865,Suspicious Spend,Closed
18973,10790,Suspicious Spend,Closed
18974,12652,Card Not Present,Open
18975,11284,Card Not Present,Closed
18976,16713,Card Not Present,Open
18977,19904,Card Not Present,Open
18978,9593,Suspicious Spend,Open
18979,5485,Card Not Present,Closed
18980,18430,Identity Theft,Open
18981,14019,Card Not Present,Closed
18982,8309,Card Not Present,Open
18983,7854,Card Not Present,Open
18984,855,Card Not Present,Closed
18985,8092,Card Not Present,Open
18986,18022,Card Not Present,Closed
18987,12836,Card Not Present,Closed
18988,18049,Suspicious Spend,Closed
18989,14307,Card Not Present,Closed
18990,14221,Card Not Present,Closed
18991,19606,Identity Theft,Closed
18992,10437,Identity Theft,Closed
18993,2846,Card Not Present,Closed
18994,19042,Card Not Present,Open
18995,14746,Card Not Present,Closed
18996,12765,Suspicious Spend,Open
18997,6510,Identity Theft,Closed
18998,9014,Suspicious Spend,Open
18999,6541,Card Not Present,Closed
19000,11766,Identity Theft,Closed
19001,15394,Identity Theft,Open
19002,14208,Suspicious Spend,Open
19003,607,Suspicious Spend,Closed
19004,2908,Suspicious Spend,Closed
19005,2781,Identity Theft,Closed
19006,13235,Suspicious Spend,Closed
19007,10991,Card Not Present,Open
19008,6935,Identity Theft,Open
19009,6995,Identity Theft,Closed
19010,1113,Identity Theft,Open
19011,1097,Identity Theft,Open
19012,11633,Card Not Present,Open
19013,5987,Card Not Present,Closed
19014,5641,Suspicious Spend,Open
19015,10782,Suspicious Spend,Open
19016,16432,Suspicious Spend,Open
19017,1365,Identity Theft,Open
19018,1130,Identity Theft,Open
19019,3573,Identity Theft,Open
19020,13046,Card Not Present,Closed
19021,10300,Card Not Present,Open
19022,9792,Card Not Present,Closed
19023,13459,Card Not Present,Open
19024,10431,Identity Theft,Closed
19025,18949,Suspicious Spend,Closed
19026,5456,Identity Theft,Closed
19027,374,Card Not Present,Closed
19028,14043,Suspicious Spend,Open
19029,547,Suspicious Spend,Open
19030,18242,Identity Theft,Open
19031,18879,Suspicious Spend,Closed
19032,17347,Identity Theft,Open
19033,4166,Suspicious Spend,Closed
19034,17128,Identity Theft,Closed
19035,19031,Card Not Present,Open
19036,2643,Identity Theft,Closed
19037,4654,Card Not Present,Closed
19038,14749,Identity Theft,Open
19039,18168,Identity Theft,Closed
19040,11913,Card Not Present,Closed
19041,5180,Card Not Present,Closed
19042,14311,Suspicious Spend,Open
19043,13401,Card Not Present,Open
19044,4083,Suspicious Spend,Open
19045,13585,Suspicious Spend,Open
19046,12030,Card Not Present,Closed
19047,6921,Card Not Present,Closed
19048,4078,Suspicious Spend,Closed
19049,1022,Identity Theft,Open
19050,19322,Identity Theft,Open
19051,3917,Suspicious Spend,Open
19052,161,Suspicious Spend,Open
19053,17491,Suspicious Spend,Closed
19054,11075,Suspicious Spend,Closed
19055,11849,Suspicious Spend,Open
19056,17180,Identity Theft,Closed
19057,3310,Card Not Present,Open
19058,17487,Identity Theft,Open
19059,6741,Identity Theft,Closed
19060,14097,Card Not Present,Open
19061,15059,Identity Theft,Open
19062,17886,Identity Theft,Closed
19063,2744,Suspicious Spend,Open
19064,3342,Suspicious Spend,Open
19065,2421,Suspicious Spend,Closed
19066,18954,Identity Theft,Open
19067,11320,Identity Theft,Open
19068,1252,Suspicious Spend,Closed
19069,10482,Suspicious Spend,Closed
19070,17260,Identity Theft,Closed
19071,14889,Suspicious Spend,Closed
19072,15207,Identity Theft,Closed
19073,7398,Card Not Present,Closed
19074,15110,Suspicious Spend,Open
19075,5298,Identity Theft,Closed
19076,2652,Suspicious Spend,Open
19077,9521,Card Not Present,Open
19078,3850,Suspicious Spend,Open
19079,5417,Suspicious Spend,Closed
19080,12039,Card Not Present,Closed
19081,715,Card Not Present,Open
19082,10566,Suspicious Spend,Closed
19083,9864,Card Not Present,Closed
19084,10180,Card Not Present,Open
19085,6972,Card Not Present,Closed
19086,10264,Suspicious Spend,Closed
19087,15030,Identity Theft,Open
19088,9445,Card Not Present,Closed
19089,19973,Card Not Present,Closed
19090,4360,Card Not Present,Closed
19091,1019,Suspicious Spend,Open
19092,19570,Identity Theft,Closed
19093,10822,Card Not Present,Closed
19094,15652,Card Not Present,Closed
19095,19877,Identity Theft,Closed
19096,8585,Suspicious Spend,Open
19097,14828,Card Not Present,Open
19098,2640,Identity Theft,Open
19099,5770,Suspicious Spend,Open
19100,15582,Card Not Present,Closed
19101,19811,Identity Theft,Closed
19102,13816,Identity Theft,Open
19103,9075,Identity Theft,Open
19104,11680,Identity Theft,Open
19105,7086,Identity Theft,Closed
19106,18740,Card Not Present,Open
19107,15965,Identity Theft,Closed
19108,446,Suspicious Spend,Open
19109,18042,Suspicious Spend,Closed
19110,1918,Identity Theft,Open
19111,16835,Suspicious Spend,Closed
19112,11373,Suspicious Spend,Open
19113,1802,Card Not Present,Open
19114,2313,Identity Theft,Open
19115,18147,Suspicious Spend,Open
19116,14506,Card Not Present,Open
19117,3830,Card Not Present,Closed
19118,1635,Card Not Present,Open
19119,15291,Identity Theft,Closed
19120,17399,Identity Theft,Closed
19121,3244,Card Not Present,Closed
19122,15228,Identity Theft,Closed
19123,19923,Card Not Present,Closed
19124,19844,Card Not Present,Closed
19125,16089,Card Not Present,Open
19126,13918,Suspicious Spend,Closed
19127,15,Suspicious Spend,Open
19128,11856,Card Not Present,Closed
19129,4701,Card Not Present,Open
19130,12537,Identity Theft,Open
19131,1408,Identity Theft,Closed
19132,3672,Card Not Present,Closed
19133,4455,Card Not Present,Closed
19134,3762,Suspicious Spend,Closed
19135,17439,Identity Theft,Open
19136,14690,Suspicious Spend,Closed
19137,11663,Identity Theft,Open
19138,3596,Card Not Present,Closed
19139,15403,Identity Theft,Open
19140,14362,Identity Theft,Open
19141,14452,Suspicious Spend,Closed
19142,11678,Identity Theft,Open
19143,16905,Identity Theft,Open
19144,16684,Identity Theft,Closed
19145,5992,Suspicious Spend,Open
19146,1997,Card Not Present,Closed
19147,7817,Card Not Present,Open
19148,10255,Identity Theft,Closed
19149,8168,Identity Theft,Open
19150,15172,Card Not Present,Closed
19151,15029,Card Not Present,Open
19152,15048,Identity Theft,Open
19153,13831,Identity Theft,Closed
19154,19475,Card Not Present,Open
19155,1254,Suspicious Spend,Open
19156,7869,Suspicious Spend,Open
19157,9111,Suspicious Spend,Open
19158,11965,Suspicious Spend,Open
19159,17080,Identity Theft,Closed
19160,16674,Identity Theft,Open
19161,6142,Identity Theft,Closed
19162,15335,Suspicious Spend,Open
19163,14876,Identity Theft,Open
19164,18782,Card Not Present,Open
19165,746,Identity Theft,Open
19166,12596,Card Not Present,Closed
19167,11011,Suspicious Spend,Open
19168,11747,Card Not Present,Open
19169,4491,Suspicious Spend,Closed
19170,4594,Suspicious Spend,Closed
19171,13498,Suspicious Spend,Closed
19172,3588,Suspicious Spend,Closed
19173,2396,Suspicious Spend,Closed
19174,19728,Card Not Present,Open
19175,9229,Suspicious Spend,Closed
19176,7881,Suspicious Spend,Closed
19177,2248,Card Not Present,Open
19178,2493,Card Not Present,Open
19179,16522,Identity Theft,Closed
19180,1943,Card Not Present,Open
19181,3834,Identity Theft,Closed
19182,265,Card Not Present,Open
19183,6234,Card Not Present,Open
19184,3606,Identity Theft,Closed
19185,16269,Identity Theft,Open
19186,3842,Card Not Present,Open
19187,13913,Identity Theft,Closed
19188,13247,Card Not Present,Closed
19189,2828,Suspicious Spend,Closed
19190,16306,Card Not Present,Open
19191,12425,Suspicious Spend,Closed
19192,16359,Card Not Present,Closed
19193,14962,Card Not Present,Open
19194,3304,Card Not Present,Closed
19195,547,Identity Theft,Open
19196,8564,Card Not Present,Closed
19197,13581,Identity Theft,Open
19198,1652,Identity Theft,Closed
19199,4246,Card Not Present,Open
19200,18347,Card Not Present,Closed
19201,18828,Identity Theft,Closed
19202,3269,Suspicious Spend,Closed
19203,15014,Identity Theft,Closed
19204,15916,Card Not Present,Closed
19205,4599,Identity Theft,Closed
19206,5323,Identity Theft,Closed
19207,16580,Card Not Present,Closed
19208,4131,Card Not Present,Open
19209,5521,Card Not Present,Closed
19210,6745,Suspicious Spend,Closed
19211,6118,Suspicious Spend,Open
19212,667,Identity Theft,Open
19213,3178,Suspicious Spend,Closed
19214,4830,Suspicious Spend,Open
19215,11040,Identity Theft,Open
19216,3379,Suspicious Spend,Closed
19217,2518,Identity Theft,Closed
19218,9782,Identity Theft,Closed
19219,13000,Identity Theft,Open
19220,18091,Card Not Present,Open
19221,9908,Identity Theft,Open
19222,18629,Identity Theft,Open
19223,12948,Card Not Present,Open
19224,18151,Identity Theft,Closed
19225,4747,Card Not Present,Closed
19226,15212,Identity Theft,Open
19227,504,Card Not Present,Closed
19228,770,Identity Theft,Closed
19229,19156,Identity Theft,Closed
19230,18028,Identity Theft,Open
19231,10202,Suspicious Spend,Closed
19232,11968,Identity Theft,Open
19233,7204,Identity Theft,Closed
19234,2221,Suspicious Spend,Open
19235,9826,Identity Theft,Open
19236,654,Suspicious Spend,Closed
19237,18316,Card Not Present,Closed
19238,11455,Card Not Present,Open
19239,6731,Suspicious Spend,Open
19240,13318,Suspicious Spend,Closed
19241,3849,Card Not Present,Open
19242,5659,Identity Theft,Closed
19243,12119,Card Not Present,Open
19244,9020,Suspicious Spend,Closed
19245,6859,Identity Theft,Closed
19246,16494,Card Not Present,Closed
19247,14267,Card Not Present,Open
19248,7484,Suspicious Spend,Closed
19249,5798,Card Not Present,Closed
19250,17164,Card Not Present,Open
19251,18093,Card Not Present,Closed
19252,14110,Card Not Present,Closed
19253,5899,Card Not Present,Closed
19254,9217,Identity Theft,Open
19255,13957,Card Not Present,Closed
19256,17593,Suspicious Spend,Open
19257,19811,Identity Theft,Open
19258,1240,Identity Theft,Open
19259,12196,Card Not Present,Open
19260,14871,Card Not Present,Open
19261,10206,Card Not Present,Open
19262,7130,Identity Theft,Open
19263,9073,Identity Theft,Open
19264,8131,Suspicious Spend,Closed
19265,8309,Card Not Present,Open
19266,14658,Suspicious Spend,Open
19267,4086,Suspicious Spend,Closed
19268,18372,Suspicious Spend,Closed
19269,7831,Identity Theft,Closed
19270,3603,Card Not Present,Closed
19271,18399,Identity Theft,Open
19272,13048,Card Not Present,Open
19273,4604,Card Not Present,Open
19274,15258,Identity Theft,Open
19275,3446,Card Not Present,Closed
19276,1899,Card Not Present,Open
19277,14502,Identity Theft,Closed
19278,6006,Suspicious Spend,Open
19279,4076,Suspicious Spend,Open
19280,16999,Suspicious Spend,Open
19281,4846,Suspicious Spend,Open
19282,19887,Card Not Present,Closed
19283,936,Identity Theft,Closed
19284,12065,Suspicious Spend,Closed
19285,19825,Suspicious Spend,Open
19286,13582,Card Not Present,Open
19287,12222,Suspicious Spend,Open
19288,12654,Identity Theft,Closed
19289,9061,Suspicious Spend,Closed
19290,12958,Identity Theft,Open
19291,17107,Card Not Present,Open
19292,19907,Identity Theft,Open
19293,14849,Identity Theft,Open
19294,15489,Suspicious Spend,Closed
19295,12472,Suspicious Spend,Closed
19296,10544,Identity Theft,Closed
19297,16849,Suspicious Spend,Open
19298,13363,Identity Theft,Closed
19299,10495,Identity Theft,Open
19300,1027,Suspicious Spend,Closed
19301,11217,Card Not Present,Closed
19302,11861,Suspicious Spend,Open
19303,9095,Identity Theft,Open
19304,1098,Card Not Present,Closed
19305,10676,Card Not Present,Closed
19306,15586,Card Not Present,Open
19307,233,Suspicious Spend,Open
19308,506,Suspicious Spend,Open
19309,18904,Identity Theft,Open
19310,7759,Identity Theft,Closed
19311,7691,Suspicious Spend,Open
19312,2165,Suspicious Spend,Open
19313,2894,Suspicious Spend,Open
19314,16355,Identity Theft,Open
19315,14291,Identity Theft,Closed
19316,19432,Card Not Present,Open
19317,7326,Card Not Present,Open
19318,10004,Suspicious Spend,Open
19319,565,Card Not Present,Closed
19320,11326,Identity Theft,Closed
19321,12156,Card Not Present,Closed
19322,2155,Card Not Present,Open
19323,19269,Identity Theft,Closed
19324,12963,Card Not Present,Closed
19325,6459,Identity Theft,Closed
19326,11786,Identity Theft,Closed
19327,3829,Suspicious Spend,Closed
19328,12363,Card Not Present,Closed
19329,12930,Card Not Present,Closed
19330,6185,Card Not Present,Open
19331,4104,Identity Theft,Open
19332,10004,Card Not Present,Open
19333,13235,Identity Theft,Closed
19334,17321,Identity Theft,Closed
19335,517,Suspicious Spend,Open
19336,9142,Card Not Present,Open
19337,9725,Suspicious Spend,Open
19338,3012,Card Not Present,Open
19339,10339,Card Not Present,Closed
19340,9208,Identity Theft,Closed
19341,11140,Identity Theft,Open
19342,5750,Suspicious Spend,Closed
19343,10832,Identity Theft,Open
19344,1762,Identity Theft,Closed
19345,3332,Card Not Present,Closed
19346,6931,Suspicious Spend,Closed
19347,13438,Identity Theft,Open
19348,3207,Suspicious Spend,Open
19349,5245,Suspicious Spend,Closed
19350,15930,Suspicious Spend,Closed
19351,16676,Suspicious Spend,Open
19352,3101,Suspicious Spend,Open
19353,6417,Identity Theft,Open
19354,16597,Suspicious Spend,Open
19355,19629,Identity Theft,Open
19356,13155,Identity Theft,Open
19357,16164,Identity Theft,Closed
19358,5033,Identity Theft,Open
19359,14591,Suspicious Spend,Open
19360,15002,Suspicious Spend,Closed
19361,9592,Identity Theft,Closed
19362,2915,Card Not Present,Open
19363,17258,Identity Theft,Closed
19364,3388,Identity Theft,Open
19365,3513,Suspicious Spend,Closed
19366,1993,Card Not Present,Closed
19367,3203,Suspicious Spend,Open
19368,1896,Suspicious Spend,Closed
19369,4155,Suspicious Spend,Open
19370,19,Card Not Present,Closed
19371,13762,Card Not Present,Closed
19372,14374,Identity Theft,Closed
19373,4925,Card Not Present,Open
19374,12826,Identity Theft,Closed
19375,9827,Identity Theft,Open
19376,8330,Card Not Present,Closed
19377,2308,Identity Theft,Open
19378,1671,Card Not Present,Closed
19379,14885,Suspicious Spend,Closed
19380,17427,Identity Theft,Open
19381,8270,Identity Theft,Open
19382,4160,Card Not Present,Open
19383,15527,Card Not Present,Closed
19384,3614,Card Not Present,Open
19385,15470,Card Not Present,Closed
19386,3455,Identity Theft,Open
19387,14712,Suspicious Spend,Open
19388,4878,Card Not Present,Closed
19389,15506,Identity Theft,Open
19390,2811,Identity Theft,Open
19391,17333,Card Not Present,Open
19392,7296,Identity Theft,Closed
19393,10213,Suspicious Spend,Closed
19394,5282,Suspicious Spend,Open
19395,14839,Card Not Present,Closed
19396,2267,Identity Theft,Open
19397,6491,Identity Theft,Closed
19398,6468,Suspicious Spend,Open
19399,8084,Identity Theft,Closed
19400,3051,Suspicious Spend,Closed
19401,5250,Suspicious Spend,Closed
19402,18747,Identity Theft,Closed
19403,2258,Identity Theft,Open
19404,1150,Card Not Present,Closed
19405,10502,Identity Theft,Closed
19406,17121,Identity Theft,Open
19407,10978,Suspicious Spend,Open
19408,1891,Suspicious Spend,Closed
19409,14771,Identity Theft,Open
19410,9441,Card Not Present,Open
19411,16650,Identity Theft,Open
19412,8558,Identity Theft,Open
19413,7000,Suspicious Spend,Open
19414,9243,Card Not Present,Open
19415,1917,Suspicious Spend,Closed
19416,13348,Suspicious Spend,Closed
19417,4025,Identity Theft,Closed
19418,2222,Suspicious Spend,Open
19419,11087,Card Not Present,Open
19420,11637,Card Not Present,Open
19421,19404,Suspicious Spend,Open
19422,971,Card Not Present,Open
19423,17666,Suspicious Spend,Closed
19424,11066,Identity Theft,Open
19425,1609,Suspicious Spend,Closed
19426,13162,Card Not Present,Closed
19427,633,Identity Theft,Closed
19428,5140,Identity Theft,Closed
19429,12778,Card Not Present,Open
19430,5197,Identity Theft,Closed
19431,7262,Identity Theft,Closed
19432,18645,Card Not Present,Open
19433,8831,Suspicious Spend,Closed
19434,6375,Identity Theft,Open
19435,15673,Card Not Present,Open
19436,12691,Identity Theft,Open
19437,5733,Identity Theft,Closed
19438,6775,Card Not Present,Closed
19439,12281,Card Not Present,Closed
19440,3956,Card Not Present,Closed
19441,6433,Card Not Present,Closed
19442,12222,Card Not Present,Closed
19443,3550,Suspicious Spend,Closed
19444,2400,Suspicious Spend,Open
19445,17741,Card Not Present,Open
19446,16092,Identity Theft,Open
19447,17046,Identity Theft,Open
19448,570,Identity Theft,Closed
19449,11256,Card Not Present,Closed
19450,13005,Identity Theft,Open
19451,3511,Card Not Present,Open
19452,15211,Suspicious Spend,Open
19453,14826,Suspicious Spend,Closed
19454,805,Identity Theft,Closed
19455,14349,Card Not Present,Open
19456,11084,Suspicious Spend,Open
19457,16788,Identity Theft,Closed
19458,7284,Suspicious Spend,Open
19459,8934,Suspicious Spend,Closed
19460,12560,Card Not Present,Open
19461,17570,Suspicious Spend,Open
19462,13714,Identity Theft,Closed
19463,4858,Card Not Present,Open
19464,16215,Card Not Present,Open
19465,10157,Card Not Present,Open
19466,11615,Suspicious Spend,Closed
19467,10019,Card Not Present,Closed
